Time,Type,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
47050,Pressure,6376.0,5303.0,4584.0,3551.0,1644.0,3493.0,0.0,5476.0,,
47100,Pressure,6429.0,5385.0,4743.0,3887.0,2854.0,3823.0,0.0,5619.0,,
47150,Pressure,6468.0,5395.0,4810.0,4363.0,4565.0,4237.0,0.0,5863.0,,
47200,Pressure,6484.0,5336.0,4818.0,4603.0,5654.0,4454.0,25.0,6022.0,,
47250,Pressure,6518.0,5331.0,4837.0,4818.0,5984.0,4565.0,187.0,6128.0,,
47300,Pressure,6507.0,5352.0,4851.0,4901.0,6037.0,4589.0,250.0,6153.0,,
47350,Pressure,6480.0,5441.0,4932.0,4998.0,6074.0,4688.0,349.0,6209.0,,
47400,Pressure,6366.0,5508.0,5014.0,5072.0,6068.0,4774.0,564.0,6209.0,,
47450,Pressure,6260.0,5612.0,5154.0,5092.0,5794.0,4850.0,624.0,6208.0,,
47500,Pressure,6099.0,5663.0,5239.0,4875.0,4909.0,4831.0,114.0,6044.0,,
47550,Pressure,6019.0,5672.0,5264.0,4507.0,3552.0,4741.0,0.0,5772.0,,
47600,Pressure,6010.0,5646.0,5225.0,4156.0,2918.0,4619.0,0.0,5551.0,,
47650,Pressure,5936.0,5542.0,5116.0,3965.0,2918.0,4564.0,0.0,5584.0,,
47700,Pressure,5743.0,5404.0,5060.0,3916.0,3106.0,4621.0,0.0,5746.0,,
47750,Pressure,5365.0,5186.0,4984.0,3877.0,3249.0,4672.0,0.0,5873.0,,
47800,Pressure,5180.0,5040.0,4919.0,3829.0,3311.0,4695.0,0.0,5962.0,,
47850,Pressure,5133.0,4945.0,4792.0,3736.0,3197.0,4558.0,0.0,5894.0,,
47900,Pressure,5258.0,4961.0,4716.0,3640.0,2828.0,4431.0,0.0,5818.0,,
47950,Pressure,5371.0,4971.0,4661.0,3532.0,2511.0,4328.0,0.0,5737.0,,
48000,Temperature,,,,,,,,,3306.0,
48000,Humidity,,,,,,,,,,5103.0
48000,Pressure,5442.0,5006.0,4677.0,3633.0,2598.0,4319.0,0.0,5748.0,,
48050,Pressure,5468.0,5000.0,4688.0,3751.0,2931.0,4354.0,0.0,5794.0,,
48100,Pressure,5414.0,4943.0,4685.0,3868.0,3275.0,4388.0,0.0,5840.0,,
48150,Pressure,5261.0,4816.0,4681.0,3939.0,3465.0,4422.0,0.0,5887.0,,
48200,Pressure,4870.0,4596.0,4695.0,4082.0,3746.0,4486.0,0.0,5950.0,,
48250,Pressure,3681.0,4218.0,4814.0,4416.0,4364.0,4588.0,108.0,6095.0,,
48300,Pressure,1090.0,3267.0,4870.0,4714.0,4985.0,4530.0,459.0,6244.0,,
48350,Pressure,0.0,1949.0,4913.0,5006.0,5465.0,4552.0,991.0,6411.0,,
48400,Pressure,0.0,414.0,4936.0,5143.0,5696.0,4360.0,1345.0,6497.0,,
48450,Pressure,0.0,0.0,4583.0,4787.0,5569.0,3549.0,718.0,6517.0,,
48500,Pressure,0.0,0.0,2164.0,3720.0,4868.0,1795.0,72.0,6436.0,,
48550,Pressure,0.0,0.0,406.0,2053.0,2938.0,167.0,0.0,6007.0,,
48600,Pressure,0.0,0.0,0.0,67.0,260.0,0.0,0.0,4117.0,,
48650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,,
48700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48850,Pressure,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,,
48900,Pressure,0.0,93.0,1077.0,165.0,0.0,0.0,0.0,277.0,,
48950,Pressure,0.0,400.0,2239.0,1868.0,549.0,0.0,0.0,2424.0,,
49000,Pressure,922.0,1641.0,2829.0,2962.0,1657.0,0.0,0.0,3722.0,,
49050,Pressure,3424.0,3128.0,3383.0,3286.0,2304.0,27.0,0.0,4419.0,,
49100,Pressure,4004.0,3719.0,3971.0,3983.0,4129.0,443.0,0.0,5149.0,,
49150,Pressure,4707.0,4202.0,4333.0,4384.0,5220.0,812.0,0.0,5592.0,,
49200,Pressure,5534.0,4768.0,4494.0,4532.0,5527.0,1168.0,0.0,5744.0,,
49250,Pressure,5929.0,5302.0,4817.0,4705.0,5797.0,1730.0,0.0,5922.0,,
49300,Pressure,6019.0,5628.0,5139.0,4962.0,6120.0,2295.0,167.0,6077.0,,
49350,Pressure,6084.0,5760.0,5349.0,5309.0,6396.0,2723.0,525.0,6267.0,,
49400,Pressure,6099.0,5724.0,5406.0,5481.0,6515.0,2957.0,595.0,6362.0,,
49450,Pressure,6202.0,5633.0,5335.0,5398.0,6477.0,2948.0,541.0,6356.0,,
49500,Pressure,6375.0,5612.0,5168.0,5167.0,6384.0,2882.0,275.0,6318.0,,
49550,Pressure,6326.0,5670.0,5201.0,5202.0,6365.0,3227.0,264.0,6333.0,,
49600,Pressure,6190.0,5672.0,5241.0,5339.0,6475.0,3525.0,466.0,6447.0,,
49650,Pressure,5744.0,5472.0,5229.0,5505.0,6559.0,3775.0,923.0,6591.0,,
49700,Pressure,4473.0,4725.0,5176.0,5713.0,6709.0,3876.0,1884.0,6747.0,,
49750,Pressure,801.0,2179.0,4976.0,5809.0,6816.0,3534.0,2621.0,6811.0,,
49800,Pressure,0.0,44.0,4584.0,5811.0,6868.0,3083.0,2790.0,6877.0,,
49850,Pressure,0.0,0.0,2521.0,4650.0,6743.0,1955.0,1712.0,6903.0,,
49900,Pressure,0.0,0.0,609.0,2785.0,6172.0,215.0,283.0,6790.0,,
49950,Pressure,0.0,0.0,0.0,642.0,4267.0,0.0,0.0,6149.0,,
50000,Pressure,0.0,0.0,0.0,0.0,136.0,0.0,0.0,2220.0,,
50050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,
50100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,
50400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,
50450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50550,Pressure,1225.0,832.0,1393.0,0.0,0.0,0.0,0.0,0.0,,
50600,Pressure,3405.0,3985.0,4117.0,838.0,0.0,0.0,0.0,0.0,,
50650,Pressure,4517.0,4983.0,4995.0,4051.0,1359.0,0.0,0.0,714.0,,
50700,Pressure,5605.0,5396.0,5094.0,4505.0,4473.0,0.0,0.0,2733.0,,
50750,Pressure,5924.0,5838.0,5288.0,4886.0,5674.0,0.0,0.0,3990.0,,
50800,Pressure,5727.0,6169.0,5715.0,5280.0,5956.0,289.0,0.0,4775.0,,
50850,Pressure,5246.0,6326.0,6080.0,5593.0,5909.0,795.0,0.0,5132.0,,
50900,Pressure,4966.0,6337.0,6223.0,5701.0,5806.0,1068.0,0.0,5073.0,,
50950,Pressure,4990.0,6359.0,6271.0,5743.0,5791.0,1375.0,0.0,5147.0,,
51000,Pressure,5235.0,6290.0,6165.0,5617.0,5643.0,1258.0,0.0,5285.0,,
51000,Humidity,,,,,,,,,,4309.0
51000,Temperature,,,,,,,,,3309.0,
51050,Pressure,5045.0,6283.0,6178.0,5711.0,5842.0,1943.0,0.0,5633.0,,
51100,Pressure,2988.0,6075.0,6257.0,6037.0,6350.0,2863.0,476.0,6106.0,,
51150,Pressure,41.0,5134.0,6373.0,6399.0,6735.0,3635.0,1748.0,6540.0,,
51200,Pressure,0.0,643.0,6269.0,6449.0,6908.0,3989.0,2734.0,6722.0,,
51250,Pressure,0.0,0.0,4388.0,5240.0,6717.0,1709.0,1490.0,6751.0,,
51300,Pressure,0.0,0.0,1964.0,3327.0,5797.0,0.0,20.0,6510.0,,
51350,Pressure,0.0,0.0,308.0,702.0,1860.0,0.0,0.0,2631.0,,
51400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,
51750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,
51800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,
51850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51900,Pressure,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51950,Pressure,4555.0,839.0,322.0,0.0,0.0,0.0,0.0,0.0,,
52000,Pressure,4966.0,4110.0,3328.0,0.0,0.0,0.0,0.0,0.0,,
52050,Pressure,5438.0,5704.0,5171.0,0.0,0.0,0.0,0.0,0.0,,
52100,Pressure,5579.0,6238.0,5757.0,106.0,0.0,0.0,0.0,0.0,,
52150,Pressure,5580.0,6497.0,6041.0,1911.0,0.0,0.0,0.0,0.0,,
52200,Pressure,5598.0,6559.0,6105.0,3694.0,0.0,0.0,0.0,0.0,,
52250,Pressure,5603.0,6478.0,5982.0,3951.0,0.0,0.0,0.0,0.0,,
52300,Pressure,5716.0,6384.0,5760.0,4027.0,45.0,0.0,0.0,0.0,,
52350,Pressure,5747.0,6310.0,5573.0,4338.0,1204.0,23.0,0.0,470.0,,
52400,Pressure,5592.0,6415.0,5728.0,4605.0,3226.0,110.0,0.0,1472.0,,
52450,Pressure,4462.0,6479.0,6075.0,5334.0,5130.0,1297.0,0.0,3917.0,,
52500,Pressure,1984.0,6372.0,6375.0,6005.0,6161.0,2967.0,91.0,5400.0,,
52550,Pressure,0.0,5906.0,6520.0,6394.0,6593.0,3762.0,924.0,6050.0,,
52600,Pressure,0.0,2350.0,6450.0,6477.0,6805.0,4011.0,1981.0,6402.0,,
52650,Pressure,0.0,0.0,5167.0,5642.0,6786.0,2697.0,1516.0,6510.0,,
52700,Pressure,0.0,0.0,2146.0,3595.0,6173.0,0.0,174.0,6389.0,,
52750,Pressure,0.0,0.0,279.0,1277.0,3551.0,0.0,0.0,4251.0,,
52800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,,
52850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52900,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
53000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
53050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
53100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
53150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
53200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,
53250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,
53300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
53350,Pressure,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
53400,Pressure,4731.0,2436.0,2716.0,129.0,0.0,0.0,0.0,0.0,,
53450,Pressure,4795.0,4964.0,4788.0,3753.0,1994.0,0.0,0.0,615.0,,
53500,Pressure,4704.0,5997.0,5895.0,5124.0,5364.0,3.0,0.0,3087.0,,
53550,Pressure,3781.0,6419.0,6541.0,5736.0,5263.0,1251.0,0.0,4461.0,,
53600,Pressure,1294.0,6486.0,6839.0,5841.0,3305.0,3668.0,61.0,4757.0,,
53650,Pressure,0.0,6355.0,6972.0,5731.0,904.0,4868.0,87.0,4550.0,,
53700,Pressure,0.0,6107.0,7000.0,5582.0,4.0,5132.0,0.0,4080.0,,
53750,Pressure,0.0,6124.0,7002.0,5541.0,17.0,4992.0,0.0,3157.0,,
53800,Pressure,271.0,6228.0,6904.0,5565.0,1565.0,3958.0,0.0,2020.0,,
53850,Pressure,1281.0,6212.0,6769.0,5847.0,5119.0,3725.0,0.0,3185.0,,
53900,Pressure,1664.0,6004.0,6616.0,6137.0,6564.0,3691.0,252.0,4785.0,,
53950,Pressure,243.0,5218.0,6538.0,6406.0,6904.0,3797.0,1283.0,5602.0,,
54000,Pressure,0.0,2516.0,6576.0,6576.0,7025.0,4209.0,2627.0,5994.0,,
54000,Humidity,,,,,,,,,,3814.0
54000,Temperature,,,,,,,,,3322.0,
54050,Pressure,0.0,0.0,5945.0,5981.0,6915.0,3583.0,2507.0,6120.0,,
54100,Pressure,0.0,0.0,3500.0,4006.0,6318.0,281.0,392.0,5958.0,,
54150,Pressure,0.0,0.0,844.0,1298.0,2770.0,0.0,0.0,2245.0,,
54200,Pressure,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
54250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
54800,Pressure,2765.0,68.0,11.0,0.0,0.0,0.0,0.0,0.0,,
54850,Pressure,5112.0,767.0,1884.0,51.0,0.0,0.0,0.0,0.0,,
54900,Pressure,5372.0,3595.0,4191.0,1966.0,0.0,0.0,0.0,0.0,,
54950,Pressure,5657.0,5333.0,5397.0,3958.0,404.0,0.0,0.0,83.0,,
55000,Pressure,5401.0,6153.0,6252.0,4996.0,1724.0,0.0,0.0,538.0,,
55050,Pressure,4884.0,6444.0,6631.0,5449.0,1752.0,0.0,0.0,892.0,,
55100,Pressure,4379.0,6529.0,6770.0,5611.0,1341.0,0.0,0.0,874.0,,
55150,Pressure,3675.0,6495.0,6794.0,5439.0,299.0,3.0,0.0,410.0,,
55200,Pressure,2339.0,6445.0,6835.0,5180.0,0.0,145.0,0.0,14.0,,
55250,Pressure,1201.0,6366.0,6880.0,4955.0,0.0,484.0,0.0,0.0,,
55300,Pressure,1175.0,6357.0,6898.0,4834.0,0.0,1085.0,0.0,0.0,,
55350,Pressure,1404.0,6415.0,6882.0,4931.0,0.0,1555.0,0.0,0.0,,
55400,Pressure,1797.0,6368.0,6818.0,5503.0,959.0,2252.0,0.0,117.0,,
55450,Pressure,582.0,6247.0,6872.0,6135.0,4898.0,3271.0,0.0,1384.0,,
55500,Pressure,0.0,5654.0,6924.0,6460.0,6283.0,4157.0,444.0,3375.0,,
55550,Pressure,0.0,2897.0,6973.0,6598.0,6618.0,4483.0,2206.0,4710.0,,
55600,Pressure,0.0,0.0,6823.0,6381.0,6612.0,3855.0,2164.0,5230.0,,
55650,Pressure,0.0,0.0,5866.0,5478.0,6216.0,1326.0,683.0,5218.0,,
55700,Pressure,0.0,0.0,3158.0,3402.0,4265.0,0.0,0.0,3385.0,,
55750,Pressure,0.0,0.0,559.0,642.0,366.0,0.0,0.0,22.0,,
55800,Pressure,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,
55850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
55900,Pressure,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,
55950,Pressure,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
56000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
56050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
56100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
56150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
56200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
56250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
56300,Pressure,119.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,,
56350,Pressure,4229.0,1937.0,2414.0,0.0,0.0,0.0,0.0,0.0,,
56400,Pressure,4798.0,4097.0,4621.0,425.0,0.0,0.0,0.0,0.0,,
56450,Pressure,5294.0,5532.0,5644.0,3613.0,45.0,0.0,0.0,0.0,,
56500,Pressure,5373.0,6178.0,6209.0,4874.0,1410.0,0.0,0.0,273.0,,
56550,Pressure,5388.0,6406.0,6444.0,5415.0,3190.0,0.0,0.0,943.0,,
56600,Pressure,5342.0,6423.0,6487.0,5606.0,3821.0,0.0,0.0,1238.0,,
56650,Pressure,5168.0,6387.0,6460.0,5510.0,3672.0,0.0,0.0,941.0,,
56700,Pressure,5061.0,6341.0,6459.0,5359.0,3434.0,0.0,0.0,407.0,,
56750,Pressure,5310.0,6222.0,6326.0,5232.0,3963.0,0.0,0.0,420.0,,
56800,Pressure,5552.0,6155.0,6224.0,5373.0,5169.0,0.0,0.0,1545.0,,
56850,Pressure,4944.0,6180.0,6330.0,5888.0,5997.0,261.0,0.0,3145.0,,
56900,Pressure,1614.0,6011.0,6596.0,6433.0,6495.0,1508.0,339.0,4954.0,,
56950,Pressure,0.0,3854.0,6746.0,6646.0,6707.0,2736.0,1772.0,5779.0,,
57000,Temperature,,,,,,,,,3334.0,
57000,Humidity,,,,,,,,,,3491.0
57000,Pressure,0.0,0.0,6592.0,6388.0,6753.0,3054.0,2097.0,6113.0,,
57050,Pressure,0.0,0.0,4690.0,4664.0,6297.0,382.0,587.0,6046.0,,
57100,Pressure,0.0,0.0,1525.0,2157.0,4298.0,0.0,0.0,4620.0,,
57150,Pressure,0.0,0.0,48.0,233.0,299.0,0.0,0.0,296.0,,
57200,Pressure,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,
57250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
57300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
57350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
57400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
57450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,
57500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,
57550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
57600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
57650,Pressure,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,,
57700,Pressure,1786.0,1056.0,2108.0,131.0,0.0,0.0,0.0,0.0,,
57750,Pressure,4336.0,2739.0,4338.0,3023.0,713.0,0.0,0.0,0.0,,
57800,Pressure,5535.0,4474.0,4667.0,4010.0,3564.0,0.0,0.0,203.0,,
57850,Pressure,5925.0,5163.0,4696.0,4202.0,5636.0,0.0,0.0,1131.0,,
57900,Pressure,6132.0,5341.0,4670.0,4331.0,6237.0,0.0,0.0,2569.0,,
57950,Pressure,6148.0,5141.0,4427.0,4540.0,6406.0,0.0,0.0,3676.0,,
58000,Pressure,6075.0,4768.0,3990.0,4074.0,6311.0,0.0,0.0,3879.0,,
58050,Pressure,6050.0,4776.0,3826.0,3801.0,6069.0,0.0,0.0,3708.0,,
58100,Pressure,5906.0,5457.0,4303.0,4127.0,6013.0,0.0,0.0,4044.0,,
58150,Pressure,5484.0,5914.0,5056.0,4832.0,6150.0,0.0,0.0,4714.0,,
58200,Pressure,3929.0,5912.0,5560.0,5506.0,6345.0,0.0,0.0,5359.0,,
58250,Pressure,254.0,3760.0,5868.0,6056.0,6643.0,197.0,319.0,6035.0,,
58300,Pressure,0.0,0.0,5100.0,5644.0,6702.0,242.0,723.0,6268.0,,
58350,Pressure,0.0,0.0,2281.0,3728.0,6113.0,0.0,264.0,6054.0,,
58400,Pressure,0.0,0.0,181.0,1304.0,2849.0,0.0,22.0,3669.0,,
58450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,
58500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
58550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
58600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
58650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,
58700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,,
58750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
58800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
58850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
58900,Pressure,213.0,582.0,2360.0,0.0,0.0,0.0,0.0,0.0,,
58950,Pressure,902.0,3722.0,5496.0,1882.0,0.0,0.0,0.0,16.0,,
59000,Pressure,2332.0,5176.0,6015.0,4157.0,61.0,0.0,0.0,197.0,,
59050,Pressure,3435.0,5800.0,6199.0,4587.0,402.0,0.0,0.0,252.0,,
59100,Pressure,4548.0,6140.0,6245.0,4931.0,1598.0,0.0,0.0,403.0,,
59150,Pressure,5268.0,6288.0,6253.0,5329.0,3880.0,0.0,0.0,911.0,,
59200,Pressure,5203.0,6332.0,6284.0,5590.0,4801.0,0.0,0.0,1417.0,,
59250,Pressure,4829.0,6400.0,6359.0,5524.0,4083.0,0.0,0.0,548.0,,
59300,Pressure,4711.0,6416.0,6398.0,5230.0,2711.0,0.0,0.0,0.0,,
59350,Pressure,5193.0,6333.0,6251.0,4654.0,2003.0,0.0,0.0,0.0,,
59400,Pressure,5517.0,6330.0,6201.0,4595.0,2809.0,0.0,0.0,0.0,,
59450,Pressure,5050.0,6380.0,6311.0,5242.0,4722.0,9.0,0.0,369.0,,
59500,Pressure,3293.0,6330.0,6494.0,5916.0,5920.0,775.0,0.0,2000.0,,
59550,Pressure,398.0,5949.0,6583.0,6299.0,6415.0,1922.0,233.0,3329.0,,
59600,Pressure,0.0,2624.0,6588.0,6394.0,6673.0,2237.0,1191.0,4627.0,,
59650,Pressure,0.0,0.0,5624.0,5595.0,6551.0,711.0,520.0,5122.0,,
59700,Pressure,0.0,0.0,2883.0,3231.0,5638.0,0.0,0.0,5080.0,,
59750,Pressure,0.0,0.0,403.0,918.0,2016.0,0.0,0.0,1317.0,,
59800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
59850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
59900,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
59950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
60000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
60000,Humidity,,,,,,,,,,3243.0
60000,Temperature,,,,,,,,,3334.0,
60050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
60100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
60150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
60200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
60250,Pressure,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,,
60300,Pressure,1221.0,915.0,1885.0,0.0,0.0,0.0,0.0,0.0,,
60350,Pressure,2051.0,3340.0,4915.0,890.0,0.0,0.0,0.0,0.0,,
60400,Pressure,3308.0,5147.0,5735.0,3474.0,160.0,0.0,0.0,66.0,,
60450,Pressure,4216.0,5844.0,5910.0,4306.0,2100.0,0.0,0.0,674.0,,
60500,Pressure,4790.0,6171.0,6031.0,5096.0,4998.0,0.0,0.0,2036.0,,
60550,Pressure,4916.0,6049.0,5957.0,5516.0,5885.0,0.0,0.0,3090.0,,
60600,Pressure,4953.0,5864.0,5767.0,5494.0,6082.0,0.0,0.0,3618.0,,
60650,Pressure,4941.0,5740.0,5585.0,5320.0,6106.0,0.0,0.0,3784.0,,
60700,Pressure,4730.0,5776.0,5623.0,5449.0,6180.0,0.0,0.0,4151.0,,
60750,Pressure,3964.0,5888.0,5816.0,5760.0,6352.0,0.0,0.0,4726.0,,
60800,Pressure,2649.0,5908.0,6022.0,6027.0,6473.0,0.0,86.0,5245.0,,
60850,Pressure,450.0,5585.0,6238.0,6347.0,6688.0,151.0,727.0,5813.0,,
60900,Pressure,0.0,2478.0,6294.0,6538.0,6880.0,652.0,1895.0,6137.0,,
60950,Pressure,0.0,0.0,5456.0,6142.0,6934.0,170.0,1785.0,6233.0,,
61000,Pressure,0.0,0.0,2777.0,4018.0,6639.0,0.0,404.0,5898.0,,
61050,Pressure,0.0,0.0,428.0,2318.0,5225.0,0.0,70.0,5276.0,,
61100,Pressure,0.0,0.0,0.0,267.0,1085.0,0.0,0.0,1593.0,,
61150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,
61200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
61650,Pressure,619.0,690.0,1914.0,0.0,0.0,0.0,0.0,0.0,,
61700,Pressure,2952.0,3709.0,5148.0,2235.0,200.0,0.0,0.0,9.0,,
61750,Pressure,4302.0,5139.0,5598.0,3919.0,1995.0,0.0,0.0,365.0,,
61800,Pressure,4899.0,5857.0,5770.0,4357.0,3763.0,0.0,0.0,842.0,,
61850,Pressure,4906.0,6247.0,6062.0,5131.0,5092.0,0.0,0.0,1770.0,,
61900,Pressure,4399.0,6317.0,6265.0,5695.0,5595.0,0.0,0.0,2807.0,,
61950,Pressure,3638.0,6298.0,6347.0,5863.0,5665.0,0.0,0.0,3391.0,,
62000,Pressure,3036.0,6253.0,6382.0,5862.0,5555.0,0.0,0.0,3376.0,,
62050,Pressure,3058.0,6173.0,6347.0,5789.0,5538.0,0.0,0.0,3211.0,,
62100,Pressure,3458.0,6114.0,6283.0,5735.0,5704.0,0.0,0.0,3657.0,,
