Time,Type,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
37550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
37600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
37650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
37700,Pressure,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
37750,Pressure,5649.0,622.0,466.0,0.0,0.0,0.0,0.0,0.0,,
37800,Pressure,6865.0,5756.0,2371.0,0.0,0.0,27.0,0.0,0.0,,
37850,Pressure,6656.0,6762.0,4248.0,602.0,0.0,540.0,0.0,0.0,,
37900,Pressure,6494.0,6827.0,4703.0,3543.0,740.0,1765.0,0.0,0.0,,
37950,Pressure,6012.0,6780.0,4991.0,5059.0,3516.0,1990.0,0.0,0.0,,
38000,Pressure,5108.0,6696.0,5262.0,5992.0,5513.0,0.0,77.0,24.0,,
38050,Pressure,4458.0,6629.0,5564.0,6497.0,6352.0,3852.0,1282.0,1187.0,,
38100,Pressure,3405.0,6500.0,5809.0,6866.0,6793.0,5806.0,3563.0,3438.0,,
38150,Pressure,456.0,6160.0,6041.0,7116.0,7032.0,6284.0,5023.0,5047.0,,
38200,Pressure,0.0,4946.0,6342.0,7331.0,7259.0,6738.0,5903.0,6131.0,,
38250,Pressure,0.0,1960.0,6488.0,7419.0,7395.0,6981.0,6486.0,6803.0,,
38300,Pressure,0.0,0.0,6008.0,7307.0,7404.0,5241.0,6822.0,7187.0,,
38350,Pressure,0.0,0.0,4824.0,7080.0,7139.0,0.0,5950.0,7171.0,,
38400,Pressure,0.0,0.0,1881.0,2993.0,4191.0,0.0,1618.0,3749.0,,
38450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
38500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
38550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
38600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
38650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
38700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
38750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
38800,Pressure,557.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,,
38850,Pressure,6613.0,1270.0,983.0,0.0,0.0,0.0,0.0,0.0,,
38900,Pressure,6938.0,6020.0,2611.0,40.0,0.0,0.0,0.0,0.0,,
38950,Pressure,6820.0,6807.0,3735.0,1832.0,0.0,10.0,0.0,0.0,,
39000,Temperature,,,,,,,,,2867.0,
39000,Humidity,,,,,,,,,,5344.0
39000,Pressure,6574.0,6843.0,4025.0,3588.0,197.0,355.0,0.0,0.0,,
39050,Pressure,6057.0,6825.0,4387.0,4759.0,2127.0,1620.0,0.0,0.0,,
39100,Pressure,5249.0,6851.0,4973.0,5963.0,4601.0,699.0,0.0,0.0,,
39150,Pressure,4449.0,6814.0,5472.0,6512.0,5729.0,0.0,446.0,626.0,,
39200,Pressure,3284.0,6762.0,5791.0,6901.0,6388.0,2938.0,2816.0,2675.0,,
39250,Pressure,470.0,6538.0,6090.0,7139.0,6733.0,6285.0,4703.0,4565.0,,
39300,Pressure,0.0,5435.0,6415.0,7359.0,7039.0,6749.0,5702.0,5915.0,,
39350,Pressure,0.0,1895.0,6545.0,7428.0,7211.0,7016.0,6261.0,6649.0,,
39400,Pressure,0.0,0.0,6392.0,7348.0,7205.0,5314.0,6677.0,7117.0,,
39450,Pressure,0.0,0.0,5944.0,7191.0,6750.0,0.0,5982.0,7057.0,,
39500,Pressure,0.0,0.0,2370.0,2857.0,3561.0,0.0,1330.0,3247.0,,
39550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
39600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
39650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
39700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
39750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
39800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
39850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
39900,Pressure,1045.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,,
39950,Pressure,6725.0,1075.0,895.0,0.0,0.0,0.0,0.0,0.0,,
40000,Pressure,6725.0,5980.0,2749.0,15.0,0.0,0.0,0.0,0.0,,
40050,Pressure,6613.0,6716.0,3707.0,1200.0,0.0,353.0,0.0,0.0,,
40100,Pressure,6463.0,6778.0,4126.0,3024.0,442.0,949.0,0.0,0.0,,
40150,Pressure,5997.0,6804.0,4632.0,4953.0,3137.0,2701.0,0.0,0.0,,
40200,Pressure,5270.0,6814.0,5158.0,6011.0,5191.0,0.0,39.0,22.0,,
40250,Pressure,4738.0,6759.0,5531.0,6457.0,6557.0,2669.0,1067.0,1272.0,,
40300,Pressure,3599.0,6675.0,5827.0,6823.0,6493.0,5778.0,3468.0,3330.0,,
40350,Pressure,671.0,6472.0,6101.0,7079.0,6817.0,6378.0,4973.0,4956.0,,
40400,Pressure,0.0,5469.0,6375.0,7295.0,7091.0,6799.0,5836.0,6063.0,,
40450,Pressure,0.0,2124.0,6515.0,7402.0,7297.0,7064.0,6404.0,6753.0,,
40500,Pressure,0.0,0.0,6221.0,7316.0,7319.0,5280.0,6744.0,7137.0,,
40550,Pressure,0.0,0.0,5537.0,7159.0,7106.0,0.0,6272.0,7210.0,,
40600,Pressure,0.0,0.0,2442.0,3683.0,4637.0,0.0,1952.0,4141.0,,
40650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40900,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
40950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
41000,Pressure,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
41050,Pressure,5609.0,497.0,375.0,0.0,0.0,0.0,0.0,0.0,,
41100,Pressure,6817.0,5253.0,1778.0,0.0,0.0,0.0,0.0,0.0,,
41150,Pressure,6643.0,6662.0,3338.0,120.0,0.0,78.0,0.0,0.0,,
41200,Pressure,6563.0,6786.0,3962.0,2036.0,40.0,754.0,0.0,0.0,,
41250,Pressure,6001.0,6746.0,4579.0,4729.0,2556.0,976.0,0.0,0.0,,
41300,Pressure,5252.0,6711.0,5143.0,6046.0,5428.0,0.0,0.0,57.0,,
41350,Pressure,4771.0,6621.0,5528.0,6570.0,6244.0,2427.0,527.0,1352.0,,
41400,Pressure,3450.0,6470.0,5744.0,6883.0,6601.0,5843.0,2674.0,3580.0,,
41450,Pressure,440.0,6242.0,6045.0,7116.0,6877.0,6380.0,4488.0,5189.0,,
41500,Pressure,0.0,5283.0,6324.0,7299.0,7091.0,6777.0,5501.0,6097.0,,
41550,Pressure,0.0,2902.0,6516.0,7416.0,7292.0,7060.0,6213.0,6810.0,,
41600,Pressure,0.0,79.0,6332.0,7377.0,7321.0,7090.0,6641.0,7200.0,,
41650,Pressure,0.0,0.0,5502.0,7216.0,7162.0,0.0,6491.0,7345.0,,
41700,Pressure,0.0,0.0,3634.0,5658.0,6320.0,0.0,2922.0,6204.0,,
41750,Pressure,0.0,0.0,28.0,0.0,408.0,0.0,0.0,88.0,,
41800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
41850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
41900,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
41950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42000,Temperature,,,,,,,,,2883.0,
42000,Humidity,,,,,,,,,,5330.0
42050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42150,Pressure,3119.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,,
42200,Pressure,6913.0,5013.0,1762.0,0.0,0.0,0.0,0.0,0.0,,
42250,Pressure,6876.0,6894.0,4272.0,757.0,0.0,224.0,0.0,0.0,,
42300,Pressure,6695.0,6907.0,4506.0,3266.0,82.0,691.0,0.0,0.0,,
42350,Pressure,6029.0,6837.0,4792.0,4701.0,1600.0,1804.0,0.0,0.0,,
42400,Pressure,5188.0,6804.0,5127.0,5816.0,4121.0,2453.0,0.0,0.0,,
42450,Pressure,4118.0,6808.0,5582.0,6447.0,5480.0,4686.0,323.0,813.0,,
42500,Pressure,3311.0,6739.0,5837.0,6809.0,6195.0,5634.0,2392.0,2876.0,,
42550,Pressure,891.0,6546.0,6073.0,7063.0,6667.0,6157.0,4345.0,4552.0,,
42600,Pressure,0.0,5795.0,6325.0,7279.0,6992.0,6597.0,5351.0,5796.0,,
42650,Pressure,0.0,3401.0,6505.0,7408.0,7257.0,6893.0,6056.0,6635.0,,
42700,Pressure,0.0,195.0,6404.0,7402.0,7346.0,6903.0,6535.0,7082.0,,
42750,Pressure,0.0,0.0,5590.0,7220.0,7200.0,0.0,6402.0,7291.0,,
42800,Pressure,0.0,0.0,3783.0,5926.0,6423.0,0.0,3034.0,6291.0,,
42850,Pressure,0.0,0.0,118.0,0.0,526.0,0.0,0.0,223.0,,
42900,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
42950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43250,Pressure,2049.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,,
43300,Pressure,6919.0,2660.0,1284.0,0.0,0.0,0.0,0.0,0.0,,
43350,Pressure,6796.0,6553.0,3399.0,199.0,0.0,0.0,0.0,0.0,,
43400,Pressure,6914.0,6942.0,4529.0,3282.0,46.0,422.0,0.0,0.0,,
43450,Pressure,6787.0,6867.0,4451.0,4088.0,1465.0,417.0,0.0,0.0,,
43500,Pressure,6417.0,6692.0,4303.0,4934.0,4225.0,660.0,0.0,0.0,,
43550,Pressure,5892.0,6564.0,4525.0,5870.0,5803.0,1881.0,0.0,0.0,,
43600,Pressure,5104.0,6547.0,4942.0,6403.0,6377.0,728.0,117.0,226.0,,
43650,Pressure,4101.0,6499.0,5331.0,6768.0,6731.0,0.0,1113.0,1961.0,,
43700,Pressure,3245.0,6420.0,5737.0,7065.0,7034.0,0.0,3428.0,4185.0,,
43750,Pressure,563.0,5501.0,6057.0,7290.0,7285.0,6329.0,5265.0,5942.0,,
43800,Pressure,0.0,2139.0,6257.0,7427.0,7463.0,5021.0,6151.0,6786.0,,
43850,Pressure,0.0,0.0,5148.0,7275.0,7469.0,1653.0,6312.0,7200.0,,
43900,Pressure,0.0,0.0,3805.0,6861.0,7078.0,0.0,4633.0,7219.0,,
43950,Pressure,0.0,0.0,1084.0,2182.0,3653.0,0.0,721.0,3246.0,,
44000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
44050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
44100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
44150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
44200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
44250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
44300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
44350,Pressure,299.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,
44400,Pressure,6284.0,1269.0,757.0,0.0,0.0,0.0,0.0,0.0,,
44450,Pressure,6839.0,6138.0,2841.0,165.0,0.0,0.0,0.0,0.0,,
44500,Pressure,6651.0,6975.0,4609.0,3921.0,574.0,479.0,0.0,0.0,,
44550,Pressure,6133.0,6970.0,5035.0,5364.0,2865.0,2174.0,0.0,0.0,,
44600,Pressure,5437.0,6904.0,5315.0,5927.0,4271.0,3064.0,0.0,0.0,,
44650,Pressure,4891.0,6818.0,5571.0,6324.0,5230.0,4009.0,49.0,168.0,,
44700,Pressure,4566.0,6813.0,5770.0,6703.0,6026.0,4863.0,1094.0,1966.0,,
44750,Pressure,3344.0,6728.0,5957.0,6960.0,6519.0,5849.0,3506.0,3931.0,,
44800,Pressure,386.0,6523.0,6142.0,7182.0,6898.0,6269.0,5013.0,5245.0,,
44850,Pressure,0.0,5677.0,6361.0,7356.0,7184.0,6638.0,5824.0,6017.0,,
44900,Pressure,0.0,2972.0,6466.0,7439.0,7357.0,6882.0,6387.0,6632.0,,
44950,Pressure,0.0,56.0,6298.0,7386.0,7363.0,5136.0,6726.0,7075.0,,
45000,Temperature,,,,,,,,,2886.0,
45000,Pressure,0.0,0.0,5580.0,7178.0,7004.0,0.0,5891.0,7081.0,,
45000,Humidity,,,,,,,,,,5266.0
45050,Pressure,0.0,0.0,2075.0,2794.0,3803.0,0.0,1270.0,3164.0,,
45100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
45150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
45200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
45250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
45300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
45350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
45400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
45450,Pressure,307.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,
45500,Pressure,6047.0,1332.0,753.0,0.0,0.0,0.0,0.0,0.0,,
45550,Pressure,6767.0,5725.0,2156.0,0.0,0.0,0.0,0.0,0.0,,
45600,Pressure,6700.0,6792.0,3506.0,1745.0,0.0,0.0,0.0,0.0,,
45650,Pressure,6749.0,6851.0,3824.0,3956.0,1178.0,0.0,0.0,0.0,,
45700,Pressure,6647.0,6814.0,4001.0,4942.0,3806.0,236.0,0.0,0.0,,
45750,Pressure,6277.0,6745.0,4286.0,5869.0,5505.0,1188.0,0.0,0.0,,
45800,Pressure,5637.0,6653.0,4729.0,6380.0,6200.0,1991.0,0.0,352.0,,
45850,Pressure,5205.0,6604.0,5141.0,6759.0,6622.0,2655.0,367.0,1870.0,,
45900,Pressure,4595.0,6548.0,5485.0,7010.0,6870.0,1338.0,1987.0,3540.0,,
45950,Pressure,1942.0,6402.0,5866.0,7254.0,7128.0,5900.0,4243.0,5271.0,,
46000,Pressure,0.0,4610.0,6252.0,7421.0,7332.0,6504.0,5501.0,6408.0,,
46050,Pressure,0.0,861.0,6290.0,7461.0,7433.0,6747.0,6045.0,6965.0,,
46100,Pressure,0.0,0.0,5056.0,7183.0,7264.0,1634.0,6003.0,7208.0,,
46150,Pressure,0.0,0.0,3166.0,5728.0,6430.0,0.0,2418.0,6463.0,,
46200,Pressure,0.0,0.0,135.0,13.0,763.0,0.0,0.0,391.0,,
46250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
46300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
46350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
46400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
46450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
46500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
46550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
46600,Pressure,2305.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,,
46650,Pressure,6686.0,3014.0,963.0,0.0,0.0,0.0,0.0,0.0,,
46700,Pressure,6759.0,6581.0,3997.0,154.0,0.0,0.0,0.0,0.0,,
46750,Pressure,6845.0,6717.0,4546.0,2609.0,1735.0,0.0,0.0,0.0,,
46800,Pressure,6498.0,6529.0,4776.0,4731.0,5126.0,0.0,0.0,0.0,,
46850,Pressure,6011.0,6417.0,4962.0,5881.0,6427.0,0.0,553.0,344.0,,
46900,Pressure,5421.0,6169.0,5231.0,6382.0,6828.0,0.0,2753.0,2693.0,,
46950,Pressure,5007.0,5980.0,5455.0,6735.0,7055.0,0.0,4504.0,4838.0,,
47000,Pressure,2532.0,5441.0,5653.0,6949.0,7198.0,4957.0,5466.0,5833.0,,
47050,Pressure,0.0,4411.0,5908.0,7163.0,7332.0,6918.0,6229.0,6532.0,,
47100,Pressure,0.0,1889.0,6058.0,7296.0,7435.0,7139.0,6738.0,7044.0,,
47150,Pressure,0.0,0.0,5754.0,7256.0,7464.0,7143.0,7013.0,7334.0,,
47200,Pressure,0.0,0.0,4659.0,6972.0,7375.0,1760.0,7028.0,7472.0,,
47250,Pressure,0.0,0.0,3373.0,6397.0,6954.0,0.0,4631.0,7103.0,,
47300,Pressure,0.0,0.0,259.0,789.0,2181.0,0.0,373.0,1912.0,,
47350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
47400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
47450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
47500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
47550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
47600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
47650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
47700,Pressure,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
47750,Pressure,5962.0,225.0,304.0,0.0,0.0,0.0,0.0,0.0,,
47800,Pressure,6655.0,4937.0,1983.0,0.0,0.0,0.0,0.0,0.0,,
47850,Pressure,6860.0,6599.0,3740.0,331.0,0.0,193.0,0.0,0.0,,
47900,Pressure,6786.0,6705.0,4178.0,1691.0,331.0,1780.0,0.0,0.0,,
47950,Pressure,6489.0,6730.0,4733.0,4263.0,3114.0,1683.0,0.0,0.0,,
48000,Humidity,,,,,,,,,,5333.0
48000,Temperature,,,,,,,,,2894.0,
48000,Pressure,6077.0,6735.0,5076.0,5655.0,5180.0,0.0,96.0,349.0,,
48050,Pressure,5594.0,6684.0,5351.0,6165.0,5891.0,1399.0,1074.0,1892.0,,
48100,Pressure,5550.0,6644.0,5597.0,6524.0,6334.0,5851.0,2973.0,3521.0,,
48150,Pressure,4632.0,6555.0,5798.0,6793.0,6621.0,6158.0,4385.0,4614.0,,
48200,Pressure,1531.0,6399.0,6092.0,7080.0,6936.0,6727.0,5506.0,5597.0,,
48250,Pressure,0.0,4960.0,6352.0,7285.0,7180.0,7075.0,6302.0,6418.0,,
48300,Pressure,0.0,1276.0,6469.0,7355.0,7317.0,7273.0,6819.0,6953.0,,
48350,Pressure,0.0,0.0,5828.0,7129.0,7263.0,5415.0,7012.0,7254.0,,
48400,Pressure,0.0,0.0,4877.0,6964.0,6909.0,0.0,6347.0,7196.0,,
48450,Pressure,0.0,0.0,2028.0,3467.0,4845.0,0.0,1966.0,4088.0,,
48500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
48900,Pressure,2401.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,,
48950,Pressure,6800.0,1388.0,764.0,0.0,0.0,0.0,0.0,0.0,,
49000,Pressure,6516.0,5727.0,2239.0,0.0,0.0,0.0,0.0,0.0,,
49050,Pressure,6862.0,6669.0,3708.0,861.0,0.0,272.0,0.0,0.0,,
49100,Pressure,6837.0,6814.0,4331.0,2658.0,574.0,1916.0,0.0,0.0,,
49150,Pressure,6573.0,6806.0,4619.0,4699.0,3033.0,2135.0,0.0,0.0,,
49200,Pressure,6105.0,6788.0,4940.0,5810.0,5014.0,0.0,0.0,208.0,,
49250,Pressure,5553.0,6733.0,5300.0,6282.0,5878.0,0.0,494.0,1674.0,,
49300,Pressure,5463.0,6693.0,5624.0,6672.0,6405.0,1496.0,2359.0,3379.0,,
49350,Pressure,4475.0,6657.0,5896.0,6968.0,6734.0,6260.0,4066.0,4551.0,,
49400,Pressure,1060.0,6335.0,6213.0,7217.0,7056.0,6697.0,5312.0,5560.0,,
49450,Pressure,0.0,3731.0,6479.0,7397.0,7326.0,7064.0,6219.0,6520.0,,
49500,Pressure,0.0,236.0,6392.0,7406.0,7407.0,7185.0,6709.0,7109.0,,
49550,Pressure,0.0,0.0,5441.0,7200.0,7293.0,0.0,6730.0,7335.0,,
49600,Pressure,0.0,0.0,3870.0,6384.0,6740.0,0.0,3888.0,6726.0,,
49650,Pressure,0.0,0.0,255.0,313.0,1270.0,0.0,148.0,849.0,,
49700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
49750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
49800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
49850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
49900,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
49950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50050,Pressure,1876.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,,
50100,Pressure,6812.0,2747.0,910.0,0.0,0.0,0.0,0.0,0.0,,
50150,Pressure,6628.0,6517.0,3189.0,14.0,0.0,0.0,0.0,0.0,,
50200,Pressure,6766.0,6786.0,4068.0,1511.0,8.0,540.0,0.0,0.0,,
50250,Pressure,6522.0,6739.0,4494.0,3962.0,1975.0,1754.0,0.0,0.0,,
50300,Pressure,6127.0,6709.0,4829.0,5468.0,5003.0,1445.0,0.0,0.0,,
50350,Pressure,5492.0,6666.0,5175.0,6197.0,6062.0,0.0,226.0,319.0,,
50400,Pressure,5162.0,6581.0,5465.0,6602.0,6545.0,0.0,1803.0,2336.0,,
50450,Pressure,3885.0,6427.0,5748.0,6909.0,6878.0,1576.0,4023.0,4219.0,,
50500,Pressure,584.0,6044.0,6022.0,7129.0,7094.0,6529.0,5309.0,5492.0,,
50550,Pressure,0.0,4705.0,6335.0,7337.0,7326.0,6908.0,6106.0,6317.0,,
50600,Pressure,0.0,1404.0,6421.0,7414.0,7448.0,7110.0,6642.0,6885.0,,
50650,Pressure,0.0,0.0,5806.0,7313.0,7455.0,3543.0,6892.0,7260.0,,
50700,Pressure,0.0,0.0,4593.0,7090.0,7238.0,0.0,6092.0,7303.0,,
50750,Pressure,0.0,0.0,1827.0,3404.0,4698.0,0.0,1711.0,4194.0,,
50800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50900,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
50950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51000,Temperature,,,,,,,,,2900.0,
51000,Humidity,,,,,,,,,,5268.0
51050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
51200,Pressure,4784.0,276.0,297.0,0.0,0.0,0.0,0.0,0.0,,
51250,Pressure,7034.0,5572.0,2004.0,0.0,0.0,0.0,0.0,0.0,,
51300,Pressure,6940.0,6825.0,4050.0,912.0,0.0,5.0,0.0,0.0,,
51350,Pressure,6641.0,6883.0,4629.0,3910.0,19.0,424.0,0.0,0.0,,
51400,Pressure,5786.0,6809.0,4957.0,5255.0,1995.0,2047.0,0.0,0.0,,
51450,Pressure,4877.0,6803.0,5421.0,6219.0,4898.0,2655.0,8.0,200.0,,
51500,Pressure,4070.0,6721.0,5700.0,6650.0,5923.0,895.0,952.0,1630.0,,
51550,Pressure,2184.0,6568.0,5969.0,6954.0,6446.0,4448.0,3561.0,3470.0,,
51600,Pressure,0.0,6293.0,6205.0,7163.0,6744.0,6305.0,4953.0,4762.0,,
51650,Pressure,0.0,5535.0,6426.0,7324.0,6956.0,6659.0,5674.0,5612.0,,
51700,Pressure,0.0,3117.0,6600.0,7441.0,7139.0,6946.0,6137.0,6391.0,,
51750,Pressure,0.0,225.0,6556.0,7419.0,7185.0,7083.0,6517.0,6899.0,,
51800,Pressure,0.0,0.0,6285.0,7291.0,6906.0,1480.0,6676.0,7164.0,,
51850,Pressure,0.0,0.0,5009.0,6273.0,5706.0,0.0,3754.0,6145.0,,
51900,Pressure,0.0,0.0,335.0,0.0,542.0,0.0,35.0,386.0,,
51950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
52300,Pressure,4644.0,84.0,212.0,0.0,0.0,0.0,0.0,0.0,,
52350,Pressure,6965.0,5276.0,2232.0,0.0,0.0,0.0,0.0,0.0,,
52400,Pressure,6825.0,6728.0,3928.0,688.0,0.0,146.0,0.0,0.0,,
52450,Pressure,6663.0,6753.0,4104.0,1926.0,0.0,411.0,0.0,0.0,,
52500,Pressure,6111.0,6831.0,4713.0,4311.0,1321.0,1266.0,0.0,0.0,,
52550,Pressure,5684.0,6917.0,5312.0,5891.0,4761.0,0.0,24.0,15.0,,
52600,Pressure,4970.0,6926.0,5677.0,6436.0,5815.0,1347.0,723.0,772.0,,
